ons_code,pc_no_ed,pc_elem_ed,pc_losec_ed,pc_upsec_ed,pc_degree,pc_other_ed,con_name_gb,total_area,pc_green_belt,pc_employed,pc_unemp,pc_student,pc_retired,pc_carer,pc_sick_disabled,pc_emp_other,pc_ns_prof_man,pc_ns_inter,pc_ns_routine,pc_never_worked,id_british,id_welsh,id_english,id_other_uk,id_non_uk,dist_under_5,dist_5_10,dist_10_30,dist_30_60,dist_over_60,dist_wfh,dist_na,av_dist,pc_trav_wfh,pc_trav_pubtrans,pc_trav_car,pc_trav_other
E14001481,0.122614537086539,0.0742195671881174,0.110829594849027,0.136328769670626,0.490667348504219,0.0653401827014714,South Cambridgeshire,58890,31.2,0.5884287723294709,0.01785195430085657,0.07833474738787323,0.23422554363617343,0.03874896851501028,0.02405829778826373,0.0183517160423519,0.4674926198833128,0.21006020315659793,0.19728737128379165,0.04903419260361219,0.5345622998322404,0.00519482995272228,0.29481851456458746,0.01525087692542321,0.15017347872502668,0.185432888751831,0.10976408912188727,0.13385629481150255,0.02945031223498574,0.01728856680286793,0.4217485159201295,0.10245933235679593,6.672288181327577,0.4217566447583987,0.03201433995721142,0.3780236300907811,0.1682053851936087
E14001482,0.130925795954827,0.0895425253620877,0.140840936642634,0.168340458112678,0.397167102660627,0.0731831812671473,South Cotswolds,83840,0,0.5787586453308833,0.01824770946583977,0.05240793201133145,0.27048720108210195,0.03766939744276854,0.02193553326697802,0.02049358140009698,0.4169463408409366,0.24914183627895103,0.23524532635743,0.04821029796465258,0.5814935099281702,0.0128108834325974,0.33606618074876493,0.01356197568999989,0.05606745020046758,0.14300196277203803,0.07206177339688977,0.16927291158898258,0.04991048896749563,0.02208657765890904,0.4086663934603024,0.13499989215538252,8.296324655436447,0.4086663934603024,0.0096628777257727,0.4482885059206695,0.1333822228932554
E14001483,0.165676396021582,0.099980497952285,0.14772151075863,0.187011636221803,0.311551712929858,0.0880582461158422,South Derbyshire,29090,8.2,0.5996099590456998,0.01963206136644347,0.04974322303841903,0.23542872001560164,0.03909510498602353,0.03446661899499447,0.02202431255281804,0.34618734967171555,0.21467854124683092,0.3292595722550868,0.06173048170057856,0.5636027469624934,0.00380348652931854,0.3832118330692023,0.00914949815108293,0.0402324352879028,0.1869654718702914,0.16604061883236773,0.18272107977334945,0.05193013730608433,0.01394282803845419,0.2726385263470639,0.12576133783238896,8.819422338235604,0.27263274054581726,0.01527948728831543,0.5969823012605577,0.11510547090530962
E14001484,0.154682936327643,0.0968520802232751,0.141974427208412,0.166067371973778,0.348698643473746,0.091724540793146,South Devon,63450,0,0.49237359641721296,0.02013370545855779,0.04540793145972609,0.3360810021418836,0.03992990199260077,0.04209774777698449,0.02397611475303433,0.34013110923606155,0.28074251963393265,0.2727980787953528,0.0631531122217174,0.5808909471827103,0.00850148858749586,0.348351527180505,0.01067372367405447,0.05158231337523431,0.1912832304234376,0.12744464825483762,0.13759785051799417,0.03890769111530214,0.01550107215749089,0.29731056398067535,0.1919549435502622,7.176931821117628,0.2973028831249354,0.02232096724191381,0.5060710964141779,0.17430505321897283
E14001485,0.168644432747978,0.113294894492559,0.152112541269917,0.183621225895976,0.280838796114647,0.101488109478922,South Dorset,35100,0,0.5081402442671388,0.02282378554254339,0.04195126619376294,0.3111116427623001,0.03740564852805723,0.04418818857136022,0.03437922413483738,0.31498361204813513,0.24695566879590425,0.3336443455585062,0.06455896074068758,0.5659102913094706,0.00817657335554381,0.3715109901271686,0.01203632226871978,0.04236582293909723,0.2637618378303648,0.09910366598308716,0.1424456784718542,0.07016290697942348,0.02419410585497361,0.23309292840848864,0.1672388764718081,9.344454941358094,0.23307681673655592,0.03117367863232109,0.5355974379060873,0.20015206672503572
E14001486,0.163858357527997,0.101073206138532,0.15027478224803,0.18055267523849,0.306796972210701,0.0974440066362505,South East Cornwall,70870,0,0.5092999442651424,0.01918316029604282,0.04413423027569312,0.32413060102915064,0.03872924524633511,0.04260476208992754,0.02191805679770839,0.3137102418539544,0.27175519091686756,0.31151981750784147,0.06111154314747129,0.5403001484250454,0.00933428618547633,0.28757077675773735,0.13049310098400307,0.03230168764773789,0.17864543026187682,0.10397683301295654,0.16583867988116932,0.05277479591581995,0.04840602141947724,0.2687670070150036,0.1815912324936965,10.79056095064533,0.26876029756852565,0.01932198312446952,0.5465824554396126,0.16533526386739228
E14001487,0.232494938825808,0.123118563506734,0.157897632250682,0.164510166358595,0.213471525393891,0.10850717366429,South Holland and The Deepings,77880,0,0.5630226212481295,0.02175204647478214,0.03975222251562362,0.2758670011442655,0.04221679429627673,0.03527418361059765,0.02211513071032479,0.2666527297933675,0.2361639856523557,0.3934819444138811,0.06522456704002817,0.4774801107041404,0.00311469570062385,0.3959043121637544,0.00837588257323188,0.11512499885824938,0.25535018521717434,0.08550699602694765,0.24796069173336405,0.04523905491257365,0.02216848045143087,0.19262586130784437,0.15114873035066506,10.048127675092609,0.19262216421634487,0.01097846531803001,0.6285555256995893,0.1678438447660359
E14001488,0.15580360909869,0.0985329749147149,0.148257531010041,0.189278782983956,0.315271767301132,0.0928553346914667,South Leicestershire,33170,0,0.6088602254234223,0.0172623711650895,0.05060575010547887,0.25065396901934783,0.03070339340606353,0.02400096437827737,0.01791332650232053,0.3780753884542594,0.25069614378533456,0.2706944561640368,0.05109876200923369,0.5544610049944342,0.0048663717947455,0.3975943967767675,0.00892496527538344,0.03415326115866933,0.14446685543617394,0.14900508126139406,0.18835576587409333,0.0356658003956402,0.01194678251425468,0.3249873938171522,0.14557232070129164,7.806524184476941,0.3249873938171522,0.01609712579031069,0.5583181412668244,0.10059733912571274
E14001489,0.148780617254465,0.0954807207494096,0.147719130642465,0.176750789480668,0.351869543295385,0.0793991985776079,South Norfolk,52200,0,0.5857681182496086,0.01647957965130165,0.04886818989995489,0.2678528779555768,0.03510866969190351,0.02795690364355279,0.01796566090810179,0.39807074808268983,0.2529389910569753,0.25449141522702545,0.04735557147785473,0.5746531529584648,0.00349008082292432,0.35864632406967195,0.00894670873492674,0.05426373341401219,0.130447317646537,0.14297753431948726,0.19751169856512385,0.03954225898738107,0.01505843738218269,0.3353440819675767,0.13911867113171142,8.332760417821738,0.3353292085246047,0.02146674650167432,0.536336016676646,0.10686802829707494
E14001490,0.137451858648541,0.100882541138973,0.149597363242343,0.18281036834925,0.3509640343358,0.0782938342850934,South Northamptonshire,63320,0,0.6266087166485573,0.01756609923940601,0.04913678618857901,0.23454062537727877,0.03260895810696607,0.02045152722443559,0.01908728721477725,0.4125679101774719,0.25438850657974166,0.24238802366292408,0.04295545092357841,0.5585466719180779,0.00695155573060259,0.36923001181567544,0.01180582906656163,0.05346593146908231,0.11678047308258196,0.10350096201003509,0.21573546610329347,0.04804391292866035,0.01937224129475233,0.36347002678537743,0.13309691779529936,9.09467310521749,0.3634494596072958,0.01284493652979233,0.5238885640454949,0.09981703981741706
E14001491,0.154796864227165,0.093524169454304,0.139335052731033,0.186614233548684,0.330839355481219,0.0948903245575956,South Ribble,14040,80,0.5649936800173639,0.01708310457975307,0.04962782324476846,0.27140175938102473,0.02760364133140967,0.03494503530252927,0.0343449561431508,0.3638905557754427,0.23846124382365333,0.28436091569526195,0.06512774025509747,0.5893824370981195,0.0039594133733146,0.36420267973097104,0.01194159073391686,0.03051387906367792,0.22532264458441617,0.15396643615381228,0.14282253446681056,0.03120732942782892,0.00874333788486103,0.3006651103378408,0.13727260714443026,6.678302426992029,0.3006651103378408,0.02228780337400343,0.5553451085759591,0.12170197771219662
E14001492,0.205863902904677,0.100027273966998,0.140638210827765,0.177758079912723,0.272466930315014,0.103245602072821,South Shields,3550,40.6,0.4887700972303664,0.04031037351188447,0.0603019186974131,0.2584036764806153,0.05520175641952244,0.06270199506347929,0.03431018259671899,0.26502113732442384,0.19554070639574525,0.34719759989090415,0.1346379380880949,0.6179919570139569,0.00130670361483784,0.3393261464634517,0.00740089892196951,0.03397429398578396,0.2843126567099095,0.14542679603183256,0.15057778262291507,0.01103782840946255,0.01518042080017442,0.2392347105636106,0.15422980486209528,6.524174206911588,0.2392347105636106,0.09912242450670446,0.4990733674915513,0.16256949743813365
E14001493,0.177631093738476,0.0948324606042727,0.145536789832092,0.165523514516803,0.331698502839442,0.0847776384689136,South Shropshire,182270,9,0.5222730289844384,0.01825355852201489,0.041804951200924353,0.32534356024288913,0.03822799124812547,0.03209430390638444,0.02200260589522334,0.3459202989404332,0.2807483344396096,0.27256189001155445,0.06036580868795634,0.5480731761261308,0.01638774499994734,0.392452790445397,0.00985792372747475,0.03322836470105004,0.14239414774174133,0.06928721901983934,0.20098617959580525,0.08789962265898095,0.023867398198949,0.3094659351343843,0.1660994976502998,10.760237979489316,0.3094659351343843,0.00893580572724957,0.5440424103525707,0.1375558487857953
E14001494,0.174354136242036,0.111686935394239,0.156920014991535,0.173307313542784,0.294880907763289,0.0888506920661178,South Suffolk,59510,0,0.5431447808837023,0.02069036818775119,0.04741596557205443,0.29988756639398284,0.04042440455420721,0.02763023559363651,0.02080667881466547,0.3521931298301843,0.2605004006306702,0.28599860425443924,0.05577812815012019,0.5452940730553059,0.00396356981189287,0.4015767643841847,0.00941077094681669,0.03975482180179985,0.1682612845403543,0.08515492236422469,0.208068533649929,0.04143678562283214,0.02078823009055567,0.30660893451591126,0.16968130921619293,8.74839956235305,0.30660893451591126,0.01531764322461996,0.5480364085015248,0.130037013757944
E14001495,0.137051475258746,0.0893998081976809,0.143440734328879,0.196933653834178,0.333051026889689,0.100123301490827,South West Devon,39390,0,0.5553424418677062,0.0148958164675991,0.05061588471933342,0.29840206249766477,0.0315228356851951,0.03179683899814425,0.01742411976435715,0.3674226855484562,0.2480912702860915,0.28036219158290676,0.05520058787629688,0.5963188286244586,0.00829036914827799,0.35111363167663434,0.0134666941637451,0.03081047638688389,0.20711443438716165,0.2091477546023001,0.1180418907691635,0.03178975906248633,0.018999518999519,0.26625562989199353,0.14865101228737593,7.39773273864183,0.26624398775688674,0.02717533887188456,0.574967205946655,0.1316134674245737
E14001496,0.133510624889718,0.0869526858410426,0.131279776158907,0.153676489123037,0.426356784552948,0.0682236394343475,South West Hertfordshire,9710,76.5,0.6120241996470884,0.02475422233425762,0.06283085455003781,0.2087471641038568,0.04513486261658684,0.02293924880262162,0.02356944794555079,0.4373471805601069,0.25316982178417485,0.1938821809382168,0.05526707166444002,0.5868623749482632,0.0039774275936563,0.2896758497461109,0.01010508888642122,0.1093792588255484,0.15350806451612903,0.105,0.14685483870967742,0.02290322580645161,0.00616935483870967,0.42,0.14556451612903226,5.632560483870967,0.4200084679126595,0.06812637351559507,0.4221456077743503,0.0897195507973951
E14001497,0.238151879839537,0.121618154678608,0.151844854930497,0.165570482321112,0.222851945144137,0.0999626830861088,South West Norfolk,115910,0,0.5464478962589794,0.0213172870603601,0.03928771340610131,0.2808214385670305,0.04671611157757253,0.04047719003638399,0.02493236309357216,0.27379591836734696,0.2398717201166181,0.3750903790087464,0.0736793002915452,0.49438918396909703,0.00349589570255915,0.3918783196523419,0.00913568324480927,0.10110091743119266,0.17935272773035216,0.07945130775845796,0.2580279799484028,0.08299599387545357,0.02374310464165111,0.20877991484363528,0.1676489712020471,11.83909432220987,0.20877991484363528,0.01715711978522138,0.6106508379302389,0.1634121274409044
E14001498,0.167637572817961,0.114346075955697,0.158899417456309,0.185988949171188,0.285658924419331,0.0874690601795135,South West Wiltshire,45160,0.2,0.5833614600912557,0.02118882430151884,0.04479029939371211,0.25162822676417274,0.03791486967935496,0.03676479779986249,0.02435152197012313,0.32494937120284023,0.2338550391279346,0.3400005000375028,0.05807935595169638,0.5591260303083446,0.00986207536853833,0.35026873123781427,0.01234822616751085,0.06839493691779197,0.22784437434279703,0.10229232386961092,0.16229232386961093,0.06082018927444795,0.01577287066246056,0.2809463722397476,0.1500315457413249,8.581388012618294,0.2809463722397476,0.02048370136698212,0.5316508937960042,0.16691903259726604
E14001499,0.174896364707321,0.102435012614054,0.137776592315985,0.201780415430267,0.29199035330466,0.0911212616277131,Southampton Itchen,2030,0,0.5703108503095167,0.02934017937518754,0.11442669956323144,0.1664610631369542,0.04672201291412441,0.04341012903010703,0.02932906567087876,0.27366385489947653,0.21002678402738417,0.32894342013136396,0.07558430300403428,0.5361614362813687,0.00447020770111391,0.30124838727262815,0.00828623866547945,0.14983373007940978,0.293976128310332,0.15175307720999626,0.07344274524431182,0.02023498694516971,0.01422976501305483,0.2596419246549795,0.1867213726221559,5.390898918314062,0.2596516095341117,0.07930172703196688,0.4715207579544183,0.18952590547950315
E14001500,0.179367277965538,0.0944096625851848,0.121070419413818,0.189484181949138,0.334323231203945,0.0813452268823757,Southampton Test,2200,0,0.5582137514543742,0.03103773062219513,0.14108260845476203,0.1443625685633553,0.04904426838051969,0.04272812898221508,0.03353094354257854,0.27482963045044045,0.1902820100836611,0.31236079561194524,0.0839492492658873,0.5217222161907864,0.00499402887851481,0.24531357434950965,0.01004234067962219,0.21792783990156697,0.38396132357644047,0.09857220790458812,0.06971538215542053,0.02486878985684456,0.01518087247690889,0.24360879625275117,0.16409262777704622,5.42706785304464,0.24360421369450716,0.08209179834462002,0.40560571858540256,0.26869826937547026
E14001501,0.20832757125077,0.125102146009077,0.16149755478169,0.172711615101266,0.251235180971299,0.0811259318858982,Southend East and Rochford,13220,61.8,0.5451768225990974,0.03637026513961002,0.05952755113586362,0.21556893755578743,0.05584400890084608,0.04930666431992758,0.03820575034886791,0.3089107915116162,0.2459770692949814,0.2951196821884743,0.09320627577189984,0.5537946337689833,0.00264647204918366,0.3504946866984243,0.00696225723708318,0.08610195024632547,0.26507517864791147,0.10896959040598724,0.08406032325691486,0.05184734338720948,0.01742521584274475,0.3058542413381123,0.1667681071211199,6.888314059646988,0.3058542413381123,0.09634588940736231,0.41967043123464304,0.17812943801988232
E14001502,0.188212585869969,0.117130834062654,0.158444329884548,0.175120787426119,0.280418649818369,0.0806728129383415,Southend West and Leigh,2310,11.4,0.5714833774921773,0.02795794319694045,0.05046097037560993,0.2360719809137883,0.04866264641354258,0.03637409933941566,0.02898898226852573,0.35866541984366757,0.2617728863952429,0.25579053373615307,0.07525296120462284,0.5693655671386338,0.00275206161506145,0.3490547689435195,0.00763381048700793,0.07119379181577719,0.2854320581153664,0.06597658098903134,0.07258247072623629,0.05718930710184594,0.00977507048340295,0.35494824357417737,0.1540962690099397,6.015578375486181,0.35494824357417737,0.07525775317432552,0.4036178050336468,0.16617619821785032
E14001503,0.201787072243346,0.077671102661597,0.0966825095057034,0.124619771863118,0.428317490494297,0.0709220532319392,Southgate and Wood Green,2470,27.7,0.575797038079124,0.04546491511568221,0.08551168228740899,0.1452729035569666,0.05861105302180567,0.04096880287447006,0.04837360506454249,0.33519006111993005,0.23993612349457716,0.22786422440424703,0.115662100890659,0.5778179072645614,0.00273209156787807,0.10524390338826056,0.0069820117845773,0.3072240859947226,0.159086553816672,0.1344139252634941,0.14369211114659852,0.00832002555094219,0.00621207282018524,0.3637336314276589,0.18454167997444904,5.151030022357075,0.3637394401060381,0.30093102732397514,0.22596975358916624,0.10935977898082053
E14001504,0.182149384671622,0.0986962349214086,0.138028512245644,0.176483489703911,0.312452784208602,0.092189594248812,Southport,12250,72,0.5209942731814304,0.02384549774582673,0.05306445717070793,0.2881077129279883,0.03438528085780431,0.05241866699159254,0.02718411112464969,0.3266275938539522,0.23567973290767524,0.301185587737148,0.08529408180920932,0.5842892793690243,0.00421061279820894,0.32918776252143817,0.01116325880891006,0.07114908650241854,0.2876318968071287,0.06723033797488548,0.19464892089610064,0.03088037557829485,0.00920713781079787,0.25604503293147063,0.1543562980013218,7.242473620638574,0.2560391978122151,0.04006381039197812,0.5169781221513218,0.18691886964448495
E14001505,0.168086178354646,0.110733907535808,0.144286365490271,0.158669417720304,0.335836472253545,0.082387658645426,Spelthorne,5120,64.9,0.6062834384971569,0.03145318010604352,0.05258990907127948,0.21075550010796287,0.04192557760130515,0.02797437681437585,0.02901801780187615,0.374631126892349,0.2584990763177467,0.2490943115568245,0.06739281687099638,0.5468355413963246,0.00445821515987412,0.3054023077819651,0.00923695559268036,0.13406698006915577,0.193620365160364,0.15258348047109954,0.1253613768214362,0.01220435010380488,0.00601486253128698,0.3588932652942432,0.1513222996177652,5.16603931003706,0.35887933877883627,0.07318445509400283,0.4567237733066879,0.11121243282047302
E14001506,0.201124882824706,0.102267992917404,0.142732527861681,0.179382356004583,0.277627330486408,0.0968649099052182,Spen Valley,6210,59.7,0.5647775651290864,0.02369513989246052,0.05331406475803617,0.24958012732882864,0.04121912796677472,0.04025569920191644,0.02715827572289705,0.31865112948375757,0.2267951305253564,0.3217368660894473,0.08078901113208775,0.6064731110457049,0.00177647899760333,0.34836858260101755,0.00675902955892864,0.03662279779674558,0.25602382456456996,0.1584017687934302,0.15585235989531632,0.01502571970038805,0.00753542099088529,0.2643714466203411,0.14278945943506904,6.2241110910567645,0.2643714466203411,0.03436061727280931,0.559426044580814,0.14184189152603555
E14001507,0.109510343421991,0.0700346479160298,0.113586568837257,0.132311729338632,0.517247528788342,0.0573091816977479,St Albans,5970,68.3,0.6250382146132681,0.02403699174564353,0.06481198410272088,0.19102211352287785,0.04592122694384999,0.02560379088963619,0.02356567818200346,0.4985605829002344,0.21170895750535004,0.17224600020381128,0.05529654539896056,0.5889392401756378,0.00601870924308953,0.2540216834299609,0.01303216341951106,0.13798820373180068,0.16657376070077642,0.07471630499701373,0.11413497909615768,0.02697591081027274,0.00535536531953016,0.5115468843320725,0.10069679474417678,4.901851483177384,0.5115468843320725,0.04923352578140554,0.3265180171212423,0.11270157276527971
E14001508,0.178698353601044,0.10980828276479,0.161267316200469,0.190617218286875,0.264233735464062,0.09537509368276,St Austell and Newquay,29450,0,0.5391337983053102,0.02471926410327696,0.04785504478477922,0.2687812012716218,0.04270570174908436,0.04787922010419562,0.02892576968173192,0.26666344317385104,0.2546720498996688,0.363912192055702,0.06876918985566811,0.5241589478327118,0.00791932314848229,0.25275672641244634,0.17780384137295,0.03736116123340952,0.22755832857331165,0.09947712992662244,0.19768003866602224,0.05026582890285162,0.01766334197460345,0.22037435739707367,0.18698097455951493,8.94360472779999,0.22036951602627475,0.01636679188910125,0.5961686328785781,0.16709505920604584
E14001509,0.212908572403539,0.102968776659273,0.146964194311063,0.174117044872889,0.269797937943306,0.09324347380993,St Helens North,8380,65.5,0.5370234961489714,0.02582382762991128,0.04947840499171298,0.24952471482889735,0.04487179487179487,0.06446816808033538,0.02880959344837672,0.28372943327239486,0.20223034734917733,0.3612797074954296,0.1048750761730652,0.5920793858379338,0.00322455050963871,0.36316624903912387,0.00617955654943146,0.03535025806387205,0.2416413036233977,0.16148668162530824,0.18076999977784192,0.02341545775664807,0.00926399040277253,0.23333259280652255,0.15008997400750895,7.225468198076111,0.23334814485669853,0.04247944901133081,0.58129304598978,0.14287936014219063
E14001510,0.218105624687624,0.10456100780459,0.145941997411285,0.174071843241789,0.272391741743666,0.0849277851110456,St Helens South and Whiston,5490,45.5,0.5375812177211621,0.02868090886955184,0.05545232023170278,0.23572682651766605,0.0440722277043739,0.0670374594712358,0.03144903948430751,0.2788763440171214,0.2012277171893222,0.35925465520113803,0.1069831220925017,0.5942768575435193,0.00279409128770705,0.354122075429921,0.00560927005683076,0.04319770568202186,0.29136732463788334,0.14161493571411965,0.17144451419404338,0.02122712794401432,0.00939294599056055,0.2218502243612099,0.14310292715816883,6.926077050056962,0.2218502243612099,0.05456743623724163,0.5514170793517937,0.17216526004975471
E14001511,0.157984719773468,0.095180851632206,0.149463054976759,0.182494523695037,0.323756478068066,0.0911203718544639,St Ives,57800,0,0.5061106733093804,0.02187821394702747,0.04625412386969239,0.3119582203582257,0.04147243852595867,0.04561300404706888,0.02671332594264648,0.3022681128446249,0.28156390254327845,0.30928082923701644,0.06217941867920495,0.5082420996734796,0.00872227683060479,0.23747867448508064,0.2059564564055633,0.03960049260527178,0.23060222279658824,0.07852158180408374,0.16092013440165415,0.04735073662445076,0.04536055828379426,0.2525975704316361,0.18464719565779272,10.143447919359009,0.25259104184435655,0.01816960016541314,0.533379855780414,0.19585950220981624
E14001512,0.125962850869385,0.0901430182185034,0.129784582517358,0.160192273455581,0.4224556406148,0.0714616343243724,St Neots and Mid Cambridgeshire,34990,9.5,0.6311672897750875,0.02023618776333748,0.05774138033351136,0.2086048305738532,0.03834787252982018,0.02449706248887306,0.01940537653551718,0.43545190196427513,0.22447332502522105,0.2376357486202599,0.04683401578541333,0.5439159145522318,0.00512762293996329,0.3163800117310931,0.01374619212503074,0.12083025865168114,0.14838674053486958,0.07067788187222764,0.20851815722147576,0.03625922585632512,0.01945482321326682,0.4015571220849975,0.11514604921683752,8.259465130404374,0.4015571220849975,0.02882332370101783,0.437853159338131,0.13176639487585357
E14001513,0.161647187774818,0.0981124380265355,0.141637246530123,0.175564930347561,0.340462140426454,0.0825760568945081,Stafford,41630,4.6,0.5663832987089127,0.02099132052867029,0.05146505907393482,0.26019296210856346,0.03603063942595684,0.03552083200570984,0.029415888148252,0.36276621506226026,0.2233211404391991,0.3001108831139037,0.06431220606415926,0.5549996826941384,0.00799610771476318,0.3630507900915956,0.01172974002073065,0.06222367947877224,0.25995439396597086,0.07327661813716892,0.1885634099280828,0.03709875460445536,0.01640063146816348,0.29538677425013155,0.129319417646027,7.95222329415892,0.29540620545992763,0.01936191207104484,0.520951650038373,0.16428023243065454
E14001514,0.202517735429128,0.0966198358603422,0.141619140353318,0.178202809848379,0.283057448880234,0.0979830296285993,Staffordshire Moorlands,53270,30.7,0.5439421338155516,0.01667825845041035,0.04697454444289887,0.3014049241897343,0.03053275838085964,0.03887884267631103,0.02158853804423424,0.3109108106604351,0.24803872475379737,0.33000890224225227,0.06522283425137707,0.5646281651139323,0.00415366202801961,0.4042780372186891,0.00623049304202942,0.02070964259732945,0.17495377542351706,0.14067263005347058,0.2385937734246165,0.04007795712358203,0.01229323871870471,0.24314127230023488,0.15026735295587426,9.05127180050972,0.24314127230023488,0.01169356853730448,0.6054420068962071,0.13972315226625356
E14001515,0.202467679047814,0.107069567001847,0.152447157808332,0.18298532731377,0.262902729324851,0.092127539503386,Stalybridge and Hyde,6320,64.6,0.5675166098042737,0.02793525382859195,0.05723007464792346,0.2157350640022574,0.04621245158145858,0.05444681014801324,0.03092373598748172,0.2916709419248923,0.23065873178739996,0.3282628770777755,0.09416683767699568,0.5949052436957527,0.00291715885162549,0.34854912433876023,0.00700528991834009,0.04662318319552154,0.25675197807541,0.14606816072138973,0.16016885470538833,0.01551518366264421,0.0085753436767891,0.2621226185740176,0.15079786058436104,6.324979003668832,0.2621226185740176,0.06283428369358618,0.5388321619590682,0.13621093577332802
E14001516,0.164831727761792,0.124358813962217,0.15143250344051,0.169898661328663,0.310897034905542,0.0785812586012761,Stevenage,6340,57.5,0.6176654572751157,0.02694858000750656,0.05564869260603027,0.19050419116727135,0.04540222694858001,0.03606906042787439,0.02776179156762167,0.3445389716001501,0.23835856374327535,0.2967971975478544,0.06660828224696609,0.5523301757509678,0.00353102399695911,0.33062588150563665,0.00955277030338798,0.10396014844304848,0.2662006871223789,0.06138688149113454,0.1405244244362832,0.05872132053864076,0.00671326462109544,0.30199818346957313,0.16445523832089404,7.115912411641591,0.30199818346957313,0.05846463689136358,0.4793073490502705,0.1602298305887928
E14001517,0.179460012856837,0.0978429085021785,0.131973048260756,0.158924787505059,0.353872526844599,0.0779267160305707,Stockport,2530,15.8,0.595152496369134,0.03113021118544796,0.0571295921525678,0.1798171472107807,0.04502273755386776,0.05654627270779267,0.03520154282040903,0.3446744681610933,0.21834263877810975,0.29027035392435807,0.0929512743895906,0.5966617387572131,0.00483570985740855,0.30184558157279795,0.01128332300061996,0.08537364681196051,0.2629596940276552,0.16648033735412376,0.09145827204079632,0.01221928018044522,0.00800235363342159,0.33292144748455427,0.12595861527900362,4.925223104834756,0.33292144748455427,0.08535843875649701,0.43553986466607825,0.14618024909287045
E14001518,0.218071439367223,0.105546878935967,0.15042319512318,0.179328933447529,0.251561791526021,0.0950677616000806,Stockton North,8720,0,0.5100005038037181,0.03993903975011335,0.0625472315985692,0.2156783717063832,0.05590961761297798,0.0688321829815104,0.0470930525467278,0.24410549649856417,0.18184795203788603,0.37651770870069023,0.13791626782205652,0.5928698248728916,0.00125090791703655,0.356690339762731,0.00853442014365265,0.04065450730368816,0.32206486980356325,0.18371763121829243,0.11694837825491092,0.0276261691231276,0.0178884854896492,0.18316462696256405,0.14858983914789256,7.196268423456997,0.1831690310170714,0.04289492666506372,0.5782880500120221,0.19564799230584276
E14001519,0.13433379176442,0.0820996143785562,0.137461909769975,0.189439905077798,0.367850497532562,0.0888142814766874,Stockton West,19420,0,0.5679884584788383,0.02087181630644356,0.05974355171437431,0.2675583480523683,0.035595345638896,0.0259953887847695,0.02224709102431,0.3899900223822236,0.22078850146967613,0.2580427689237656,0.07320065798344255,0.6038163426169206,0.00247416360133123,0.3523274654055001,0.01124321247153617,0.03013881590471185,0.1904519473306644,0.18746673454747417,0.17501677735866522,0.02594126767407956,0.01830467683336033,0.27251058709184733,0.130308009163909,8.014197116608429,0.2725168934555216,0.01911506063130611,0.6021244098861427,0.10624363602702952
E14001520,0.257180733539549,0.109169244365886,0.142057003977022,0.175497127706584,0.223088820150243,0.0930070702607159,Stoke-on-Trent Central,3680,9.6,0.5262093878768462,0.03184896322400327,0.10252869499895052,0.17703074424719126,0.05927906231703141,0.06418400150241381,0.03891914583356348,0.18426866990720284,0.18252319929297392,0.4244807777286787,0.10866106937693328,0.5325878113351219,0.00343542203451359,0.33217343568765995,0.0057552173258604,0.1260481136168442,0.4303390001005935,0.14992455487375517,0.08982999698219495,0.02060154913992556,0.01460617644100191,0.1479126848405593,0.14678603762196962,6.09244542802535,0.1479067334580643,0.04421912406703281,0.5374494537992637,0.27042468867563924
E14001521,0.261833030401115,0.112528944550955,0.152080272887981,0.163931977192939,0.207927694644324,0.101698080322685,Stoke-on-Trent North,4790,40.5,0.5364821292965005,0.02773662653902174,0.05965615546453869,0.22732082612322133,0.05521182167888754,0.061573319058349,0.03201912183948112,0.2116847386308464,0.2051116063092111,0.4218506853237392,0.10358907963698384,0.5576024003907613,0.00281108884835072,0.3655512026874807,0.00523341009001465,0.06880189798339265,0.2899576951790602,0.2339660204058548,0.13051150374408976,0.02047372350292966,0.01411668891251725,0.15745537633192316,0.1535189919236251,7.140522136506572,0.1574625008483971,0.03443361009931902,0.6203705798511346,0.1877333092011493
E14001522,0.227624959163672,0.103377981051944,0.146880104541,0.167330937602091,0.25812479581836,0.0966612218229337,Stoke-on-Trent South,15880,63.9,0.5311144216193613,0.02067325283571167,0.05740682661648633,0.2667006429355496,0.0453321833673096,0.0510950812816894,0.02767759134389211,0.27884062516334746,0.2113323924520412,0.3660550938267733,0.08790706183680937,0.5652887139107612,0.00391584116501566,0.3757196681060029,0.00607484548302429,0.049000931335196,0.24280416317741357,0.2004785261394904,0.16372771862663,0.0324919248713961,0.01342265821270487,0.2020337360928341,0.14504127287953106,7.921103002751526,0.20203857012968368,0.02127099583672297,0.6208785950136383,0.15581183901995502
E14001523,0.182876887637574,0.0997568466854364,0.144727412336831,0.177002815459432,0.307345789608395,0.0882902482723317,"Stone, Great Wyrley and Penkridge",41500,43.9,0.542974148963399,0.01910673150755055,0.04622472485282825,0.27611978500127976,0.03361914512413616,0.03186588175070386,0.05008958280010238,0.35463271051958023,0.23999232147427693,0.29026106987458405,0.07111594573841823,0.5552766796290113,0.00576303685111975,0.40591169088578416,0.00763737033167085,0.02541122230241401,0.1471849495089224,0.14425692811361646,0.2187024484714345,0.04295199889334624,0.01387928251948171,0.2808825563701757,0.152141836123023,8.867120855812239,0.2808825563701757,0.01920505371881772,0.5897081200719325,0.1102042698390741
